player_id,player_name,game_year,play_type,passing_yards_gained,receiving_yards_gained,rushing_yards_gained
00-0026195,R.Rice,2009,receiver,,683,
00-0026195,R.Rice,2010,receiver,,575,
00-0026195,R.Rice,2011,receiver,,696,
00-0026195,R.Rice,2012,receiver,,486,
00-0026195,R.Rice,2013,receiver,,321,
00-0026201,M.Bennett,2009,receiver,,159,
00-0026201,M.Bennett,2010,receiver,,249,
00-0026201,M.Bennett,2011,receiver,,150,
00-0026201,M.Bennett,2012,receiver,,552,
00-0026201,M.Bennett,2013,receiver,,759,
00-0026201,M.Bennett,2014,receiver,,920,
00-0026201,M.Bennett,2015,receiver,,439,
00-0026201,M.Bennett,2016,receiver,,668,
00-0026201,M.Bennett,2017,receiver,,319,
00-0026204,K.Smith,2009,receiver,,329,
00-0026204,K.Smith,2010,receiver,,123,
00-0026204,K.Smith,2011,receiver,,194,
00-0026204,K.Smith,2012,receiver,,105,
00-0026204,Kv.Smith,2009,receiver,,80,
00-0026209,J.Hester,2009,receiver,,24,
00-0026209,J.Hester,2010,receiver,,145,
00-0026209,J.Hester,2011,receiver,,48,
00-0026209,J.Hester,2012,receiver,,7,
00-0026210,E.Bennett,2009,receiver,,692,
00-0026210,E.Bennett,2010,receiver,,588,
00-0026210,E.Bennett,2011,receiver,,350,
00-0026210,E.Bennett,2012,receiver,,406,
00-0026210,E.Bennett,2013,receiver,,245,
00-0026213,J.Charles,2009,receiver,,296,
00-0026213,J.Charles,2010,receiver,,458,
00-0026213,J.Charles,2011,receiver,,22,
00-0026213,J.Charles,2012,receiver,,236,
00-0026213,J.Charles,2013,receiver,,693,
00-0026213,J.Charles,2014,receiver,,291,
00-0026213,J.Charles,2015,receiver,,177,
00-0026213,J.Charles,2016,receiver,,14,
00-0026213,J.Charles,2017,receiver,,129,
00-0026213,J.Charles,2018,receiver,,7,
00-0026216,B.Cottam,2009,receiver,,120,
00-0026221,E.Doucet,2009,receiver,,186,
00-0026221,E.Doucet,2010,receiver,,319,
00-0026221,E.Doucet,2011,receiver,,682,
00-0026221,E.Doucet,2012,receiver,,214,
00-0026224,H.Douglas,2010,receiver,,275,
00-0026224,H.Douglas,2011,receiver,,517,
00-0026224,H.Douglas,2012,receiver,,396,
00-0026224,H.Douglas,2013,receiver,,1068,
00-0026224,H.Douglas,2014,receiver,,558,
00-0026224,H.Douglas,2015,receiver,,392,
00-0026224,H.Douglas,2016,receiver,,229,
00-0026224,H.Douglas,2017,receiver,,8,
00-0026225,C.Stevens,2009,receiver,,0,
00-0026225,C.Stevens,2010,receiver,,122,
00-0026225,C.Stevens,2011,receiver,,166,
00-0026225,C.Stevens,2012,receiver,,275,
00-0026225,C.Stevens,2013,receiver,,5,
00-0026225,C.Stevens,2014,receiver,,26,
00-0026225,C.Stevens,2015,receiver,,121,
00-0026229,S.Slaton,2009,receiver,,417,
00-0026229,S.Slaton,2010,receiver,,11,
00-0026229,S.Slaton,2011,receiver,,4,
00-0026229,S.Slaton,2012,receiver,,-1,
00-0026231,J.Finley,2009,receiver,,642,
00-0026231,J.Finley,2010,receiver,,335,
00-0026231,J.Finley,2011,receiver,,703,
00-0026231,J.Finley,2012,receiver,,731,
00-0026231,J.Finley,2013,receiver,,300,
00-0026235,M.Manningham,2009,receiver,,822,
00-0026235,M.Manningham,2010,receiver,,843,
00-0026235,M.Manningham,2011,receiver,,624,
00-0026235,M.Manningham,2012,receiver,,449,
00-0026235,M.Manningham,2013,receiver,,85,
00-0026237,A.Caldwell,2009,receiver,,432,
00-0026237,A.Caldwell,2010,receiver,,251,
00-0026237,A.Caldwell,2011,receiver,,411,
00-0026237,A.Caldwell,2012,receiver,,18,
00-0026237,A.Caldwell,2013,receiver,,200,
00-0026237,A.Caldwell,2014,receiver,,47,
00-0026237,A.Caldwell,2015,receiver,,72,
00-0026249,M.McGlynn,2010,receiver,,1,
00-0026251,M.Rucker,2011,receiver,,0,
00-0026260,C.Steltz,2011,receiver,,0,
00-0026262,T.Choice,2009,receiver,,132,
00-0026262,T.Choice,2010,receiver,,109,
00-0026262,T.Choice,2011,receiver,,115,
00-0026262,T.Choice,2012,receiver,,18,
00-0026262,T.Choice,2013,receiver,,15,
00-0026266,L.Hawkins,2009,receiver,,110,
00-0026266,L.Hawkins,2010,receiver,,61,
00-0026266,L.Hawkins,2011,receiver,,451,
00-0026266,L.Hawkins,2012,receiver,,81,
00-0026267,J.Tamme,2009,receiver,,14,
00-0026267,J.Tamme,2010,receiver,,585,
00-0026267,J.Tamme,2011,receiver,,244,
00-0026267,J.Tamme,2012,receiver,,555,
00-0026267,J.Tamme,2013,receiver,,208,
00-0026267,J.Tamme,2014,receiver,,109,
00-0026267,J.Tamme,2015,receiver,,596,
00-0026267,J.Tamme,2016,receiver,,271,
00-0026268,K.Burton,2009,receiver,,253,
00-0026272,D.Fine,2009,receiver,,64,
00-0026276,K.Moore,2009,receiver,,59,
00-0026276,K.Moore,2010,receiver,,0,
00-0026279,R.Torain,2010,receiver,,117,
00-0026279,R.Torain,2011,receiver,,31,
00-0026281,G.Barnidge,2009,receiver,,242,
00-0026281,G.Barnidge,2010,receiver,,0,
00-0026281,G.Barnidge,2011,receiver,,0,
00-0026281,G.Barnidge,2012,receiver,,78,
00-0026281,G.Barnidge,2013,receiver,,127,
00-0026281,G.Barnidge,2014,receiver,,156,
00-0026281,G.Barnidge,2015,receiver,,977,
00-0026281,G.Barnidge,2016,receiver,,629,
00-0026281,G.Barnidge,2017,receiver,,40,
00-0026286,J.Felton,2009,receiver,,96,
00-0026286,J.Felton,2010,receiver,,87,
00-0026286,J.Felton,2011,receiver,,44,
00-0026286,J.Felton,2012,receiver,,35,
00-0026286,J.Felton,2013,receiver,,37,
00-0026286,J.Felton,2014,receiver,,0,
00-0026286,J.Felton,2015,receiver,,12,
00-0026286,J.Felton,2016,receiver,,57,
00-0026289,T.Hightower,2009,receiver,,424,
00-0026289,T.Hightower,2010,receiver,,138,
00-0026289,T.Hightower,2011,receiver,,80,
00-0026289,T.Hightower,2015,receiver,,88,
00-0026289,T.Hightower,2016,receiver,,241,
00-0026289,T.Hightower,2017,receiver,,0,
00-0026293,M.Slater,2010,receiver,,0,
00-0026293,M.Slater,2011,receiver,,46,
00-0026293,M.Slater,2015,receiver,,0,
00-0026293,M.Slater,2016,receiver,,0,
00-0026298,K.Davis,2009,receiver,,75,
00-0026298,K.Davis,2010,receiver,,19,
00-0026298,K.Davis,2011,receiver,,206,
00-0026298,K.Davis,2012,receiver,,229,
00-0026298,K.Davis,2013,receiver,,32,
00-0026298,K.Davis,2014,receiver,,0,
00-0026298,K.Davis,2015,receiver,,18,
00-0026298,K.Davis,2016,receiver,,0,
00-0026300,J.Johnson,2011,receiver,,0,
00-0026300,J.Johnson,2012,receiver,,0,
00-0026303,O.Schmitt,2009,receiver,,21,
00-0026303,O.Schmitt,2010,receiver,,133,
00-0026303,O.Schmitt,2011,receiver,,35,
00-0026314,J.Morgan,2009,receiver,,500,
00-0026314,J.Morgan,2010,receiver,,666,
00-0026314,J.Morgan,2011,receiver,,279,
00-0026314,J.Morgan,2012,receiver,,494,
00-0026314,J.Morgan,2013,receiver,,223,
00-0026314,J.Morgan,2014,receiver,,70,
00-0026316,J.Parmele,2012,receiver,,60,
00-0026319,X.Omon,2009,receiver,,0,
00-0026323,S.Larsen,2010,receiver,,51,
00-0026323,S.Larsen,2011,receiver,,69,
00-0026323,S.Larsen,2012,receiver,,7,
00-0026324,M.Gibson,2010,receiver,,-2,
00-0026331,P.Hubbard,2011,receiver,,8,
00-0026333,J.Johnson,2009,receiver,,9,
00-0026334,R.Mundy,2011,receiver,,33,
00-0026336,T.Santi,2009,receiver,,107,
00-0026342,M.Hart,2009,receiver,,38,
00-0026342,M.Hart,2010,receiver,,41,
00-0026344,L.Hilliard,2009,receiver,,147,
00-0026344,L.Hilliard,2010,receiver,,14,
00-0026344,L.Hilliard,2011,receiver,,48,
00-0026344,L.Hilliard,2012,receiver,,24,
00-0026345,P.Garcon,2009,receiver,,765,
00-0026345,P.Garcon,2010,receiver,,738,
00-0026345,P.Garcon,2011,receiver,,1003,
00-0026345,P.Garcon,2012,receiver,,666,
00-0026345,P.Garcon,2013,receiver,,1346,
00-0026345,P.Garcon,2014,receiver,,752,
00-0026345,P.Garcon,2015,receiver,,728,
00-0026345,P.Garcon,2016,receiver,,994,
00-0026345,P.Garcon,2017,receiver,,596,
00-0026345,P.Garcon,2018,receiver,,286,
00-0026353,C.Washington,2011,receiver,,13,
00-0026355,J.Harper,2009,receiver,,0,
00-0026357,B.Swain,2009,receiver,,0,
00-0026357,B.Swain,2010,receiver,,72,
00-0026357,B.Swain,2011,receiver,,9,
00-0026357,B.Swain,2012,receiver,,6,
00-0026364,S.Johnson,2013,receiver,,599,
00-0026364,S.Johnson,2014,receiver,,435,
00-0026364,S.Johnson,2015,receiver,,497,
00-0026364,St. Johnson,2010,receiver,,1001,
00-0026364,St. Johnson,2011,receiver,,72,
00-0026364,St.Johnson,2009,receiver,,10,
00-0026364,St.Johnson,2011,receiver,,964,
00-0026364,St.Johnson,2012,receiver,,1086,
00-0026366,C.Schilens,2009,receiver,,266,
00-0026366,C.Schilens,2010,receiver,,115,
00-0026366,C.Schilens,2011,receiver,,295,
00-0026366,C.Schilens,2012,receiver,,289,
00-0026367,P.Hillis,2009,receiver,,19,
00-0026367,P.Hillis,2010,receiver,,463,
00-0026367,P.Hillis,2011,receiver,,136,
00-0026367,P.Hillis,2012,receiver,,59,
00-0026367,P.Hillis,2013,receiver,,96,
00-0026367,P.Hillis,2014,receiver,,87,
00-0026369,C.Williams,2010,receiver,,13,
00-0026372,K.Zinger,2009,receiver,,0,
00-0026373,J.Forsett,2009,receiver,,336,
00-0026373,J.Forsett,2010,receiver,,241,
00-0026373,J.Forsett,2011,receiver,,154,
00-0026373,J.Forsett,2012,receiver,,34,
00-0026373,J.Forsett,2013,receiver,,82,
00-0026373,J.Forsett,2014,receiver,,263,
00-0026373,J.Forsett,2015,receiver,,153,
00-0026373,J.Forsett,2016,receiver,,85,
00-0026373,J.Forsett,2017,receiver,,0,
00-0026377,A.Arrington,2011,receiver,,93,
00-0026377,A.Arrington,2012,receiver,,17,
00-0026393,M.Reece,2009,receiver,,9,
00-0026393,M.Reece,2010,receiver,,344,
00-0026393,M.Reece,2011,receiver,,271,
00-0026393,M.Reece,2012,receiver,,524,
00-0026393,M.Reece,2013,receiver,,331,
00-0026393,M.Reece,2014,receiver,,265,
00-0026393,M.Reece,2015,receiver,,269,
00-0026393,M.Reece,2016,receiver,,49,
00-0026393,M.Reece,2017,receiver,,25,
00-0026396,M.Purify,2009,receiver,,0,
00-0026408,J.Reitz,2015,receiver,,0,
00-0026432,L.Ball,2010,receiver,,10,
00-0026432,L.Ball,2011,receiver,,154,
00-0026432,L.Ball,2012,receiver,,58,
00-0026453,D.Savage,2009,receiver,,51,
00-0026465,A.Armstrong,2010,receiver,,787,
00-0026465,A.Armstrong,2011,receiver,,187,
00-0026465,A.Armstrong,2012,receiver,,12,
00-0026491,S.Logan,2009,receiver,,5,
00-0026491,S.Logan,2010,receiver,,0,
00-0026491,S.Logan,2011,receiver,,19,
00-0026491,S.Logan,2012,receiver,,28,
00-0026498,M.Stafford,2012,receiver,,3,
00-0026498,M.Stafford,2015,receiver,,-6,
00-0026498,M.Stafford,2017,receiver,,2,
00-0026500,M.Slauson,2012,receiver,,1,
00-0026536,N.Miller,2010,receiver,,40,
00-0026536,N.Miller,2011,receiver,,8,
00-0026544,C.Daniel,2018,receiver,,8,
00-0026557,W.Ta'ufo'ou,2012,receiver,,5,
00-0026557,W.Ta'ufo'ou,2013,receiver,,40,
00-0026557,W.Ta'ufo'ou,2014,receiver,,81,
00-0026562,T.Grisham,2009,receiver,,14,
00-0026566,I.Redman,2010,receiver,,65,
00-0026566,I.Redman,2011,receiver,,58,
00-0026566,I.Redman,2012,receiver,,262,
00-0026566,I.Redman,2013,receiver,,14,
00-0026577,M.Thigpen,2012,receiver,,15,
00-0026577,M.Thigpen,2013,receiver,,93,
00-0026577,M.Thigpen,2014,receiver,,0,
00-0026578,C.Anderson,2011,receiver,,0,
00-0026579,K.Bell,2009,receiver,,4,
00-0026579,K.Bell,2011,receiver,,105,
00-0026579,K.Bell,2012,receiver,,41,
00-0026598,J.Johnson,2010,receiver,,0,
00-0026607,B.Bolen,2009,receiver,,0,
00-0026607,B.Bolen,2010,receiver,,15,
00-0026607,B.Bolen,2011,receiver,,6,
00-0026625,B.Hoyer,2014,receiver,,0,
00-0026644,J.Vaughan,2013,receiver,,7,
00-0026658,Z.Potter,2010,receiver,,27,
00-0026658,Z.Potter,2011,receiver,,50,
00-0026658,Z.Potter,2012,receiver,,6,
00-0026665,J.Matthews,2010,receiver,,0,
00-0026669,C.Cloherty,2010,receiver,,2,
00-0026669,C.Cloherty,2011,receiver,,54,
00-0026669,C.Cloherty,2012,receiver,,3,
00-0026699,K.Brock,2011,receiver,,21,
00-0026699,K.Brock,2012,receiver,,6,
00-0026699,K.Brock,2013,receiver,,36,
00-0026699,K.Brock,2014,receiver,,21,
00-0026712,B.Miller,2011,receiver,,41,
00-0026712,B.Miller,2012,receiver,,0,
00-0026716,Q.Cosby,2009,receiver,,55,
00-0026716,Q.Cosby,2010,receiver,,16,
00-0026723,C.Pressley,2010,receiver,,2,
00-0026723,C.Pressley,2011,receiver,,25,
00-0026723,C.Pressley,2012,receiver,,1,
00-0026739,J.Norwood,2011,receiver,,268,
00-0026739,J.Norwood,2012,receiver,,137,
00-0026739,J.Norwood,2015,receiver,,159,
00-0026739,J.Norwood,2016,receiver,,280,
00-0026745,C.Brinkley,2011,receiver,,31,
00-0026745,C.Brinkley,2012,receiver,,89,
00-0026753,C.Martin,2009,receiver,,6,
00-0026753,C.Martin,2010,receiver,,0,
00-0026753,C.Martin,2012,receiver,,48,
00-0026757,K.Sperry,2009,receiver,,31,
00-0026757,K.Sperry,2010,receiver,,56,
00-0026757,K.Sperry,2011,receiver,,49,
00-0026757,K.Sperry,2013,receiver,,16,
00-0026780,K.Ogletree,2009,receiver,,81,
00-0026780,K.Ogletree,2010,receiver,,49,
00-0026780,K.Ogletree,2011,receiver,,164,
00-0026780,K.Ogletree,2012,receiver,,436,
00-0026780,K.Ogletree,2013,receiver,,269,
00-0026780,K.Ogletree,2014,receiver,,50,
00-0026790,T.Sutton,2009,receiver,,62,
00-0026790,T.Sutton,2010,receiver,,49,
00-0026790,T.Sutton,2011,receiver,,21,
00-0026796,A.Foster,2009,receiver,,67,
00-0026796,A.Foster,2010,receiver,,620,
00-0026796,A.Foster,2011,receiver,,627,
00-0026796,A.Foster,2012,receiver,,217,
00-0026796,A.Foster,2013,receiver,,183,
00-0026796,A.Foster,2014,receiver,,327,
00-0026796,A.Foster,2015,receiver,,227,
00-0026796,A.Foster,2016,receiver,,78,
00-0026799,J.Johnson,2011,receiver,,62,
00-0026804,R.Purvis,2010,receiver,,27,
00-0026804,R.Purvis,2011,receiver,,11,
00-0026819,K.Huggins,2010,receiver,,7,
00-0026852,D.Young,2010,receiver,,3,
00-0026852,D.Young,2011,receiver,,106,
00-0026852,D.Young,2012,receiver,,135,
00-0026852,D.Young,2013,receiver,,71,
00-0026852,D.Young,2014,receiver,,81,
00-0026852,D.Young,2015,receiver,,15,
00-0026852,D.Young,2016,receiver,,7,
00-0026855,A.Smith,2010,receiver,,0,
00-0026855,A.Smith,2012,receiver,,0,
00-0026855,A.Smith,2013,receiver,,10,
00-0026855,A.Smith,2014,receiver,,222,
00-0026855,A.Smith,2016,receiver,,77,
00-0026878,T.Crabtree,2010,receiver,,61,
00-0026878,T.Crabtree,2011,receiver,,38,
00-0026878,T.Crabtree,2012,receiver,,203,
00-0026878,T.Crabtree,2013,receiver,,21,
00-0026899,S.Greene,2009,receiver,,0,
00-0026899,S.Greene,2010,receiver,,120,
00-0026899,S.Greene,2011,receiver,,211,
00-0026899,S.Greene,2012,receiver,,151,
00-0026899,S.Greene,2013,receiver,,39,
00-0026899,S.Greene,2014,receiver,,13,
00-0026901,M.Wallace,2009,receiver,,692,
00-0026901,M.Wallace,2010,receiver,,1216,
00-0026901,M.Wallace,2011,receiver,,1287,
00-0026901,M.Wallace,2012,receiver,,851,
00-0026901,M.Wallace,2013,receiver,,930,
00-0026901,M.Wallace,2014,receiver,,862,
00-0026901,M.Wallace,2015,receiver,,451,
00-0026901,M.Wallace,2016,receiver,,1006,
00-0026901,M.Wallace,2017,receiver,,781,
00-0026901,M.Wallace,2018,receiver,,0,
00-0026902,R.Barden,2010,receiver,,80,
00-0026902,R.Barden,2011,receiver,,94,
00-0026902,R.Barden,2012,receiver,,220,
00-0026908,A.Hill,2009,receiver,,9,
00-0026908,A.Hill,2011,receiver,,10,
00-0026913,J.Knox,2009,receiver,,527,
00-0026913,J.Knox,2010,receiver,,960,
00-0026913,J.Knox,2011,receiver,,727,
00-0026926,F.Summers,2013,receiver,,79,
00-0026926,F.Summers,2014,receiver,,9,
00-0026929,A.Gardner,2012,receiver,,0,
00-0026931,B.Pascoe,2009,receiver,,9,
00-0026931,B.Pascoe,2010,receiver,,72,
00-0026931,B.Pascoe,2011,receiver,,122,
00-0026931,B.Pascoe,2012,receiver,,49,
00-0026931,B.Pascoe,2013,receiver,,81,
00-0026931,B.Pascoe,2014,receiver,,3,
00-0026932,C.Peerman,2010,receiver,,0,
00-0026932,C.Peerman,2011,receiver,,11,
00-0026932,C.Peerman,2012,receiver,,85,
00-0026932,C.Peerman,2014,receiver,,27,
00-0026932,C.Peerman,2017,receiver,,0,
00-0026937,B.Gibson,2009,receiver,,330,
00-0026937,B.Gibson,2010,receiver,,608,
00-0026937,B.Gibson,2011,receiver,,440,
00-0026937,B.Gibson,2012,receiver,,712,
00-0026937,B.Gibson,2013,receiver,,326,
00-0026937,B.Gibson,2014,receiver,,295,
00-0026941,B.Scott,2009,receiver,,67,
00-0026941,B.Scott,2010,receiver,,36,
00-0026941,B.Scott,2011,receiver,,39,
00-0026941,B.Scott,2012,receiver,,8,
00-0026941,B.Scott,2013,receiver,,10,
00-0026941,Be.Scott,2010,receiver,,15,
00-0026947,E.Williams,2011,receiver,,17,
00-0026953,S.Stroughter,2009,receiver,,319,
00-0026953,S.Stroughter,2010,receiver,,248,
00-0026953,S.Stroughter,2011,receiver,,52,
00-0026953,S.Stroughter,2012,receiver,,14,
00-0026956,L.Stephens-Howling,2009,receiver,,83,
00-0026956,L.Stephens-Howling,2010,receiver,,111,
00-0026956,L.Stephens-Howling,2011,receiver,,234,
00-0026956,L.Stephens-Howling,2012,receiver,,106,
00-0026956,L.Stephens-Howling,2013,receiver,,11,
00-0026957,D.Johnson,2009,receiver,,9,
00-0026957,D.Johnson,2010,receiver,,46,
00-0026957,D.Johnson,2011,receiver,,85,
00-0026957,D.Johnson,2012,receiver,,6,
00-0026957,D.Johnson,2013,receiver,,70,
00-0026957,D.Johnson,2014,receiver,,4,
00-0026957,D.Johnson,2015,receiver,,4,
00-0026957,D.Johnson,2016,receiver,,82,
00-0026959,M.Mitchell,2009,receiver,,28,
00-0026959,M.Mitchell,2010,receiver,,4,
00-0026961,L.Louis,2012,receiver,,4,
00-0026963,C.Morrah,2009,receiver,,3,
00-0026963,C.Morrah,2010,receiver,,111,
00-0026963,C.Morrah,2011,receiver,,66,
00-0026963,C.Morrah,2012,receiver,,14,
00-0026968,R.Succop,2016,receiver,,0,
00-0026983,D.Heyward-Bey,2009,receiver,,124,
00-0026983,D.Heyward-Bey,2010,receiver,,366,
00-0026983,D.Heyward-Bey,2011,receiver,,845,
00-0026983,D.Heyward-Bey,2012,receiver,,736,
00-0026983,D.Heyward-Bey,2013,receiver,,311,
00-0026983,D.Heyward-Bey,2014,receiver,,33,
00-0026983,D.Heyward-Bey,2015,receiver,,240,
00-0026983,D.Heyward-Bey,2016,receiver,,142,
00-0026983,D.Heyward-Bey,2017,receiver,,93,
00-0026983,D.Heyward-Bey,2018,receiver,,18,
00-0026986,M.Crabtree,2009,receiver,,567,
00-0026986,M.Crabtree,2010,receiver,,752,
00-0026986,M.Crabtree,2011,receiver,,837,
00-0026986,M.Crabtree,2012,receiver,,1197,
00-0026986,M.Crabtree,2013,receiver,,284,
00-0026986,M.Crabtree,2014,receiver,,698,
00-0026986,M.Crabtree,2015,receiver,,888,
00-0026986,M.Crabtree,2016,receiver,,990,
00-0026986,M.Crabtree,2017,receiver,,673,
00-0026986,M.Crabtree,2018,receiver,,557,
00-0026988,K.Moreno,2009,receiver,,165,
00-0026988,K.Moreno,2010,receiver,,418,
00-0026988,K.Moreno,2011,receiver,,103,
00-0026988,K.Moreno,2012,receiver,,167,
00-0026988,K.Moreno,2013,receiver,,548,
00-0026988,K.Moreno,2014,receiver,,8,
00-0026995,J.Maclin,2009,receiver,,715,
00-0026995,J.Maclin,2010,receiver,,1011,
00-0026995,J.Maclin,2011,receiver,,754,
00-0026995,J.Maclin,2012,receiver,,976,
00-0026995,J.Maclin,2014,receiver,,1329,
00-0026995,J.Maclin,2015,receiver,,1034,
00-0026995,J.Maclin,2016,receiver,,537,
00-0026995,J.Maclin,2017,receiver,,493,
00-0026996,B.Pettigrew,2009,receiver,,352,
00-0026996,B.Pettigrew,2010,receiver,,703,
00-0026996,B.Pettigrew,2011,receiver,,680,
00-0026996,B.Pettigrew,2012,receiver,,681,
00-0026996,B.Pettigrew,2013,receiver,,416,
00-0026996,B.Pettigrew,2014,receiver,,70,
00-0026996,B.Pettigrew,2015,receiver,,67,
00-0026998,P.Harvin,2009,receiver,,731,
00-0026998,P.Harvin,2010,receiver,,860,
00-0026998,P.Harvin,2011,receiver,,932,
00-0026998,P.Harvin,2012,receiver,,792,
00-0026998,P.Harvin,2013,receiver,,17,
00-0026998,P.Harvin,2014,receiver,,483,
00-0026998,P.Harvin,2015,receiver,,218,
00-0026998,P.Harvin,2016,receiver,,6,
00-0026999,M.Oher,2009,receiver,,-8,
00-0027003,D.Brown,2009,receiver,,169,
00-0027003,D.Brown,2010,receiver,,205,
00-0027003,D.Brown,2011,receiver,,71,
00-0027003,D.Brown,2012,receiver,,108,
00-0027003,D.Brown,2013,receiver,,214,
00-0027003,D.Brown,2014,receiver,,211,
00-0027003,D.Brown,2015,receiver,,78,
00-0027003,D.Brown,2016,receiver,,10,
00-0027005,H.Nicks,2009,receiver,,795,
00-0027005,H.Nicks,2010,receiver,,1047,
00-0027005,H.Nicks,2011,receiver,,1084,
00-0027005,H.Nicks,2012,receiver,,715,
00-0027005,H.Nicks,2013,receiver,,896,
00-0027005,H.Nicks,2014,receiver,,405,
00-0027005,H.Nicks,2015,receiver,,30,
00-0027005,H.Nicks,2016,receiver,,24,
00-0027006,K.Britt,2009,receiver,,687,
00-0027006,K.Britt,2010,receiver,,706,
00-0027006,K.Britt,2011,receiver,,374,
00-0027006,K.Britt,2012,receiver,,583,
00-0027006,K.Britt,2013,receiver,,96,
00-0027006,K.Britt,2014,receiver,,748,
00-0027006,K.Britt,2015,receiver,,600,
00-0027006,K.Britt,2016,receiver,,1083,
00-0027006,K.Britt,2017,receiver,,256,
00-0027007,C.Wells,2009,receiver,,143,
00-0027007,C.Wells,2010,receiver,,68,
00-0027007,C.Wells,2011,receiver,,58,
00-0027007,C.Wells,2012,receiver,,24,
00-0027012,B.Robiskie,2009,receiver,,106,
00-0027012,B.Robiskie,2010,receiver,,275,
00-0027012,B.Robiskie,2011,receiver,,64,
00-0027012,B.Robiskie,2012,receiver,,44,
00-0027012,B.Robiskie,2013,receiver,,0,
00-0027026,M.Massaquoi,2009,receiver,,610,
00-0027026,M.Massaquoi,2010,receiver,,447,
00-0027026,M.Massaquoi,2011,receiver,,418,
00-0027026,M.Massaquoi,2012,receiver,,270,
00-0027029,L.McCoy,2009,receiver,,305,
00-0027029,L.McCoy,2010,receiver,,582,
00-0027029,L.McCoy,2011,receiver,,315,
00-0027029,L.McCoy,2012,receiver,,373,
00-0027029,L.McCoy,2013,receiver,,540,
00-0027029,L.McCoy,2014,receiver,,155,
00-0027029,L.McCoy,2015,receiver,,292,
00-0027029,L.McCoy,2016,receiver,,346,
00-0027029,L.McCoy,2017,receiver,,454,
00-0027029,L.McCoy,2018,receiver,,215,
00-0027036,W.Beatty,2012,receiver,,0,
00-0027040,R.Quinn,2010,receiver,,9,
00-0027048,G.Coffee,2009,receiver,,76,
00-0027056,D.Williams,2009,receiver,,52,
00-0027056,D.Williams,2010,receiver,,30,
00-0027057,B.Tate,2009,receiver,,0,
00-0027057,B.Tate,2010,receiver,,350,
00-0027057,B.Tate,2011,receiver,,82,
00-0027057,B.Tate,2012,receiver,,211,
00-0027057,B.Tate,2013,receiver,,6,
00-0027057,B.Tate,2014,receiver,,193,
00-0027057,B.Tate,2015,receiver,,59,
00-0027057,B.Tate,2016,receiver,,117,
00-0027057,B.Tate,2017,receiver,,81,
00-0027059,P.Turner,2010,receiver,,26,
00-0027059,P.Turner,2011,receiver,,86,
00-0027059,P.Turner,2012,receiver,,10,
00-0027061,J.Cook,2009,receiver,,74,
00-0027061,J.Cook,2010,receiver,,303,
00-0027061,J.Cook,2011,receiver,,754,
00-0027061,J.Cook,2012,receiver,,587,
00-0027061,J.Cook,2013,receiver,,671,
00-0027061,J.Cook,2014,receiver,,634,
00-0027061,J.Cook,2015,receiver,,483,
00-0027061,J.Cook,2016,receiver,,321,
00-0027061,J.Cook,2017,receiver,,743,
00-0027061,J.Cook,2018,receiver,,900,
00-0027063,D.Butler,2009,receiver,,175,
00-0027063,D.Butler,2010,receiver,,385,
00-0027063,D.Butler,2011,receiver,,40,
00-0027063,D.Butler,2012,receiver,,11,
00-0027069,C.Coffman,2011,receiver,,30,
00-0027069,C.Coffman,2012,receiver,,11,
00-0027069,C.Coffman,2013,receiver,,0,
00-0027069,C.Coffman,2014,receiver,,64,
00-0027069,C.Coffman,2015,receiver,,42,
00-0027069,C.Coffman,2016,receiver,,29,
00-0027070,T.Beckum,2009,receiver,,39,
00-0027070,T.Beckum,2010,receiver,,132,
00-0027070,T.Beckum,2011,receiver,,80,
00-0027070,T.Beckum,2012,receiver,,13,
00-0027076,M.Thomas,2009,receiver,,388,
00-0027076,M.Thomas,2010,receiver,,869,
00-0027076,M.Thomas,2011,receiver,,422,
00-0027076,M.Thomas,2012,receiver,,106,
00-0027077,B.Hartline,2009,receiver,,472,
00-0027077,B.Hartline,2010,receiver,,649,
00-0027077,B.Hartline,2011,receiver,,533,
00-0027077,B.Hartline,2012,receiver,,1099,
00-0027077,B.Hartline,2013,receiver,,1002,
00-0027077,B.Hartline,2014,receiver,,485,
00-0027077,B.Hartline,2015,receiver,,523,
00-0027080,M.Goodson,2009,receiver,,15,
00-0027080,M.Goodson,2010,receiver,,321,
00-0027080,M.Goodson,2011,receiver,,-7,
00-0027080,M.Goodson,2012,receiver,,195,
00-0027080,M.Goodson,2013,receiver,,19,
00-0027088,S.Nelson,2009,receiver,,156,
00-0027088,S.Nelson,2010,receiver,,26,
00-0027089,L.Murphy,2009,receiver,,462,
00-0027089,L.Murphy,2010,receiver,,639,
00-0027089,L.Murphy,2011,receiver,,198,
00-0027089,L.Murphy,2012,receiver,,408,
00-0027089,L.Murphy,2013,receiver,,37,
00-0027089,L.Murphy,2014,receiver,,380,
00-0027089,L.Murphy,2015,receiver,,198,
00-0027089,L.Murphy,2017,receiver,,121,
00-0027092,A.Collie,2009,receiver,,661,
00-0027092,A.Collie,2010,receiver,,632,
00-0027092,A.Collie,2011,receiver,,418,
00-0027092,A.Collie,2012,receiver,,102,
00-0027092,A.Collie,2013,receiver,,63,
00-0027093,T.Fiammetta,2009,receiver,,0,
00-0027093,T.Fiammetta,2010,receiver,,34,
00-0027093,T.Fiammetta,2011,receiver,,25,
